id,date,primary_type,description,latitude,longitude
bfa1b0cba6,2020-06-03 12:44:00,BURGLARY,UNLAWFUL ENTRY,41.791251331465624,-87.56272906186096
c334fa0901,2018-01-07 07:57:00,BURGLARY,UNLAWFUL ENTRY,41.725050172331336,-87.74303132413864
92ab17ecb3,2022-12-31 09:52:00,BURGLARY,FORCIBLE ENTRY,41.85434269732078,-87.57304747968944
5ff9d63a74,2022-12-01 10:26:00,BURGLARY,FORCIBLE ENTRY,41.78051261382549,-87.50724805930032
c2cf20d29d,2016-12-12 17:33:00,NARCOTICS,POSS: HEROIN(WHITE),41.79778345768681,-87.53321187949756
b825de60f3,2021-01-19 18:48:00,CRIMINAL DAMAGE,TO VEHICLE,41.93624497166965,-87.85353285176112
c75bd796d7,2021-04-22 13:23:00,CRIMINAL DAMAGE,TO VEHICLE,41.98087879437879,-87.870914868269
017706e7fd,2021-11-11 00:42:00,BURGLARY,UNLAWFUL ENTRY,41.92938366476959,-87.82297012496262
f11f68500f,2018-11-25 00:23:00,THEFT,$500 AND UNDER,42.01607764498248,-87.70441782004616
1c6f4e22ca,2022-11-01 14:20:00,BURGLARY,UNLAWFUL ENTRY,41.78497026754662,-87.69596580705196
1451334c70,2017-01-06 20:03:00,BURGLARY,FORCIBLE ENTRY,41.724442607567056,-87.58979912533138
c69ea158b3,2017-05-05 02:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.651421872842214,-87.74556634865243
b0f687960b,2016-06-12 18:03:00,ASSAULT,SIMPLE,42.046837979744794,-87.75337009577956
3d68c4fe37,2022-12-15 08:46:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.89754573347056,-87.51448997014538
6088823c82,2020-03-20 14:30:00,ASSAULT,AGGRAVATED,41.864251653561986,-87.69890200968437
5e5f572378,2017-10-27 19:01:00,THEFT,$500 AND UNDER,41.88294085901885,-87.69346420900133
7fe492e163,2020-12-17 23:27:00,BURGLARY,UNLAWFUL ENTRY,41.799187176655636,-87.72927860777456
e1b3806ee3,2023-06-15 23:09:00,BATTERY,SIMPLE,41.805764147746814,-87.89874841815138
434cca8953,2022-07-14 19:09:00,ASSAULT,SIMPLE,41.62832623000058,-87.68227776693736
478d5b3817,2023-06-16 11:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.65016819623775,-87.89963538873864
02f98b68c6,2022-02-26 19:36:00,CRIMINAL DAMAGE,TO PROPERTY,41.84676786632319,-87.516224665261
48b1f7c541,2020-07-27 02:01:00,BURGLARY,FORCIBLE ENTRY,42.02536516873612,-87.5275083618155
8efb7eedfa,2023-01-10 04:05:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.85945926040352,-87.80349604954971
bdf18219c8,2016-02-01 10:27:00,BATTERY,SIMPLE,41.743435442186964,-87.73697231440235
a7d4e208ae,2016-04-07 14:02:00,NARCOTICS,POSS: HEROIN(WHITE),41.88393480152464,-87.8566200214984
c1fe5bfe30,2018-03-20 10:25:00,NARCOTICS,POSS: HEROIN(WHITE),41.752122293365176,-87.84777460061636
1b1316d64c,2017-02-02 10:03:00,ASSAULT,SIMPLE,41.975014963776715,-87.60984950326326
ac1922a36f,2023-12-05 14:17:00,BURGLARY,UNLAWFUL ENTRY,41.61670658097617,-87.85080829325925
c5e4286c70,2022-03-08 23:06:00,BATTERY,SIMPLE,41.887927987847156,-87.53934549537982
c158c5731f,2017-07-01 04:37:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.73983104673403,-87.81383078010023
cfe77f2444,2022-11-21 16:24:00,BATTERY,SIMPLE,42.015095584254915,-87.73879647394409
034476444e,2020-07-20 22:12:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.913744747145735,-87.82828705748085
dba803a91b,2019-09-06 08:40:00,BATTERY,SIMPLE,41.72000230828062,-87.7995902634792
5887af4d65,2022-09-04 13:12:00,THEFT,OVER $500,41.72793862211777,-87.54234396061058
4c458f75cf,2023-09-12 04:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.698205530036496,-87.86951885269448
51ff8e0db4,2016-10-16 23:00:00,BATTERY,SIMPLE,41.6248512425638,-87.74266600333252
67aff766e4,2022-03-18 18:18:00,ASSAULT,AGGRAVATED,41.644235355518745,-87.72044587213361
b603a73752,2022-05-25 01:17:00,THEFT,OVER $500,41.98464287234334,-87.79111232513114
23e790390e,2022-10-31 01:07:00,THEFT,$500 AND UNDER,41.86395482550734,-87.64734711904676
809a25f3e2,2023-03-01 18:07:00,ASSAULT,SIMPLE,41.75988787010453,-87.88848417429392
71b16e426d,2022-04-16 16:43:00,NARCOTICS,POSS: HEROIN(WHITE),41.69598355410789,-87.59088933339459
f5f0a0d310,2020-10-17 19:54:00,BURGLARY,UNLAWFUL ENTRY,42.01505653995475,-87.59109560306523
abce00dd84,2020-12-10 02:55:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.984117473227556,-87.76764384716269
b15f413054,2017-06-25 16:13:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.6457584204775,-87.57188617857183
d4e672fe68,2017-07-29 06:56:00,BURGLARY,UNLAWFUL ENTRY,41.858575876074184,-87.91550123856346
7f55330c30,2021-03-14 03:12:00,ASSAULT,SIMPLE,41.733888738807366,-87.87899967663225
3ceb937cfe,2019-04-27 18:41:00,CRIMINAL DAMAGE,TO VEHICLE,41.85628027535404,-87.59924268964849
b96faf6230,2018-07-17 19:05:00,CRIMINAL DAMAGE,TO PROPERTY,41.86694200951869,-87.81539786200915
8a8c107218,2018-01-21 06:21:00,BURGLARY,FORCIBLE ENTRY,41.76207935577192,-87.5930620447322
5dc9ef0a54,2017-12-16 18:57:00,NARCOTICS,POSS: HEROIN(WHITE),41.85619936501792,-87.73694876172368
d7b33763a1,2016-05-19 02:55:00,ASSAULT,AGGRAVATED,41.932053544666836,-87.77877477913087
87e5285be9,2018-04-01 07:54:00,BURGLARY,UNLAWFUL ENTRY,41.73265485357397,-87.72039233998848
f6aea79743,2017-09-07 02:18:00,THEFT,$500 AND UNDER,41.74807916466617,-87.77751071826425
df5622467f,2016-12-27 01:35:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.61158772890895,-87.65861798207614
6b7edda5ad,2023-03-21 21:43:00,BURGLARY,UNLAWFUL ENTRY,41.69077362069112,-87.76567603998629
f407316763,2019-08-08 23:56:00,BURGLARY,UNLAWFUL ENTRY,41.87904796231126,-87.89685990440582
c86dee81cc,2017-10-13 20:41:00,ASSAULT,AGGRAVATED,42.00714252171885,-87.75353427107063
011ff892ef,2020-01-29 11:23:00,ASSAULT,AGGRAVATED,41.893986608881484,-87.66292616780882
7db2e190ae,2019-01-02 04:15:00,CRIMINAL DAMAGE,TO VEHICLE,41.93160353896824,-87.91664903696923
21f636c4af,2018-06-25 09:44:00,CRIMINAL DAMAGE,TO VEHICLE,41.806419784901486,-87.83979035436674
32392aa1ab,2023-11-10 16:43:00,BATTERY,SIMPLE,41.819506503354646,-87.71377455745679
67602cab81,2017-11-02 23:56:00,BATTERY,SIMPLE,42.02249769872706,-87.64263240449522
6346c12b61,2021-01-31 05:08:00,THEFT,OVER $500,41.94248634201297,-87.57637410273894
c7e3ab706d,2016-11-12 17:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.872135393738375,-87.67999255822431
d7e9c5927e,2023-11-15 19:49:00,CRIMINAL DAMAGE,TO PROPERTY,41.69670090570286,-87.91247592849174
20eadb10cd,2018-05-12 19:37:00,CRIMINAL DAMAGE,TO PROPERTY,41.834748887438614,-87.77519127988468
f8fecd0576,2018-10-01 02:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,42.01304142813487,-87.60282148705053
334491d8aa,2021-04-25 04:13:00,BATTERY,SIMPLE,41.838002622446346,-87.8900683863233
46adea6ef7,2023-09-03 00:49:00,BATTERY,SIMPLE,41.947512111563206,-87.86441326598678
c7672bad79,2023-10-06 07:05:00,BURGLARY,FORCIBLE ENTRY,41.96055477868065,-87.86536824461466
58e2292da0,2018-08-26 13:22:00,NARCOTICS,POSS: HEROIN(WHITE),41.87988607876757,-87.85855191516426
b0112a1131,2016-12-23 13:23:00,NARCOTICS,POSS: HEROIN(WHITE),41.67828646445119,-87.88936261733316
e39b6751a7,2020-01-04 14:09:00,CRIMINAL DAMAGE,TO PROPERTY,41.77438531678934,-87.93855545098113
867649d18e,2022-12-05 13:39:00,THEFT,$500 AND UNDER,41.631829687127905,-87.84328128304077
f5bfddff43,2019-05-18 01:58:00,THEFT,$500 AND UNDER,41.972879886338504,-87.53497158353059
7bb4dace1b,2018-05-09 16:28:00,ASSAULT,SIMPLE,42.03824716813434,-87.67885119202315
167457b89e,2020-11-14 16:11:00,CRIMINAL DAMAGE,TO VEHICLE,41.95612270778064,-87.56647688927025
1362bbd053,2022-03-28 03:31:00,ASSAULT,AGGRAVATED,41.680729398102685,-87.9480826007534
e385ee48b8,2022-11-03 14:20:00,ASSAULT,AGGRAVATED,41.904276213435516,-87.71433467480252
25b7810094,2021-09-06 04:42:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.65784929131855,-87.61395595524593
b57bd7d66a,2018-05-15 02:07:00,BATTERY,SIMPLE,41.76646280592859,-87.62453533280721
1bc093d1ee,2022-07-25 04:34:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.03361776760178,-87.82862965261617
a9dc331602,2023-04-29 05:57:00,BATTERY,SIMPLE,41.62979109937393,-87.5429986623494
662cfc556a,2018-05-13 10:04:00,ASSAULT,AGGRAVATED,41.732526842187895,-87.8034924777866
09c5f4da39,2020-10-13 09:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.659316299166136,-87.60577017620186
3e50dee12e,2019-06-02 02:58:00,ASSAULT,AGGRAVATED,41.98548617399446,-87.6314218766454
ac3e654943,2023-02-25 23:06:00,BURGLARY,FORCIBLE ENTRY,41.92960103162544,-87.92108387844362
0f5a1e1317,2019-02-16 19:12:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.692611208703006,-87.76474684601516
7330e51ddd,2018-04-23 03:18:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.837416692418884,-87.60634392407627
9bf9d990fc,2017-03-11 04:58:00,THEFT,$500 AND UNDER,41.731617642031814,-87.93364699078404
e1e654708e,2019-01-04 15:53:00,CRIMINAL DAMAGE,TO PROPERTY,41.96676311785068,-87.69186982058031
8cff5765b1,2022-03-10 03:24:00,CRIMINAL DAMAGE,TO VEHICLE,42.009706167324715,-87.68517366191537
f8d1872473,2020-02-08 13:19:00,THEFT,OVER $500,41.601284500922304,-87.80500565592891
a6c075d65f,2016-05-25 12:13:00,THEFT,OVER $500,41.89261983200118,-87.60869616233138
966ea44d77,2021-10-28 00:27:00,BURGLARY,UNLAWFUL ENTRY,41.700702637212,-87.74678305506568
ce4803600e,2022-11-03 09:51:00,THEFT,$500 AND UNDER,41.95493043681025,-87.64786173628688
0cb8cfac83,2016-04-03 12:38:00,THEFT,OVER $500,41.62087919918776,-87.8592464971458
38065f3c0e,2016-08-30 20:27:00,THEFT,OVER $500,41.70341347504249,-87.558481256576
757872eb58,2019-01-03 21:01:00,BURGLARY,FORCIBLE ENTRY,41.651896139473564,-87.6689630749776
f47916a7eb,2021-06-20 15:04:00,THEFT,OVER $500,41.6065539456774,-87.79921477526726
c586f21804,2019-10-20 13:45:00,CRIMINAL DAMAGE,TO VEHICLE,41.93522242024917,-87.6018746751183
1a45c9fb53,2021-03-07 18:09:00,NARCOTICS,POSS: HEROIN(WHITE),41.723940081240166,-87.72391281734478
da377e8d1d,2022-03-29 15:05:00,ASSAULT,SIMPLE,42.043872994656255,-87.57563178845619
d46b758e47,2016-09-10 13:34:00,BATTERY,SIMPLE,42.021554550863414,-87.66912276662109
1bd8de536c,2019-09-29 17:32:00,BURGLARY,UNLAWFUL ENTRY,41.734688177741845,-87.79626553438881
77c983a868,2021-08-07 21:35:00,BATTERY,SIMPLE,41.62773021841055,-87.92379402035361
99573ba458,2022-07-24 07:48:00,NARCOTICS,POSS: HEROIN(WHITE),41.788231674457414,-87.86159002945529
244fec83aa,2021-10-06 09:07:00,ASSAULT,SIMPLE,41.91554581431785,-87.72563708530751
8005f5fbae,2018-07-28 03:38:00,CRIMINAL DAMAGE,TO PROPERTY,41.96178285468857,-87.54193638685763
63bd3d2b90,2017-07-01 06:45:00,ASSAULT,AGGRAVATED,42.01358395620152,-87.77075138275138
16536c7c19,2019-05-17 03:42:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.6935750940972,-87.59159718401018
51206ddb4b,2017-07-03 06:11:00,CRIMINAL DAMAGE,TO VEHICLE,41.81322400490987,-87.56072294926011
d76e503632,2017-10-07 09:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.73386753938629,-87.80645090572925
94ae6bdc76,2023-03-25 21:05:00,THEFT,$500 AND UNDER,41.97176541328589,-87.88839541776606
71ce321de1,2019-06-02 15:33:00,NARCOTICS,POSS: HEROIN(WHITE),42.01024536901741,-87.61659541107592
7c58bfb1eb,2018-12-28 08:55:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.99685585531526,-87.92119452220005
ad0521e271,2021-03-02 00:25:00,ASSAULT,AGGRAVATED,42.03861341883658,-87.82374500287035
02a66b592b,2017-05-31 03:15:00,BURGLARY,FORCIBLE ENTRY,41.8985266229611,-87.92268026228489
1faada537f,2016-06-12 17:58:00,THEFT,$500 AND UNDER,41.65668794295605,-87.84699123116431
7507709c78,2023-08-10 02:30:00,CRIMINAL DAMAGE,TO PROPERTY,41.79245457987567,-87.50939932679115
e8659ddd27,2016-02-15 18:02:00,BURGLARY,UNLAWFUL ENTRY,42.00778175871436,-87.8175255506901
720d1a331b,2020-01-15 08:27:00,BATTERY,SIMPLE,41.723678074137325,-87.87029081477691
052d3734ee,2023-05-20 10:42:00,BURGLARY,UNLAWFUL ENTRY,41.958693694871286,-87.88233421402545
1557e9fd75,2018-02-23 03:21:00,NARCOTICS,POSS: HEROIN(WHITE),41.794182073479135,-87.89335842520582
c41b070b5b,2016-04-05 01:52:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.9158315447022,-87.69105097478301
6abbef01b0,2019-06-13 12:57:00,THEFT,$500 AND UNDER,41.92219785068391,-87.60568203765801
e859f21642,2016-10-01 05:15:00,THEFT,OVER $500,42.02273849863863,-87.908942691215
b52b473968,2022-08-22 01:32:00,NARCOTICS,POSS: HEROIN(WHITE),41.939428442315254,-87.74245341442186
c39b856213,2020-03-06 21:06:00,BATTERY,SIMPLE,41.82845029911604,-87.79044198309924
916132e508,2022-09-08 18:09:00,BURGLARY,FORCIBLE ENTRY,41.999351639965575,-87.6953639989134
b51fa52c53,2016-07-21 19:27:00,THEFT,OVER $500,41.748624617291064,-87.89541086926656
231295d329,2016-11-02 14:18:00,CRIMINAL DAMAGE,TO PROPERTY,41.75654424576461,-87.67076860980622
edc357eea9,2016-11-07 20:24:00,CRIMINAL DAMAGE,TO VEHICLE,41.92519755189137,-87.72056595534917
2fa992f7a8,2020-04-27 14:16:00,CRIMINAL DAMAGE,TO PROPERTY,41.7301511140153,-87.58917928764471
6ad4ea984f,2021-12-18 11:21:00,CRIMINAL DAMAGE,TO PROPERTY,41.68081700505407,-87.67445738350557
8782a7c293,2017-11-22 08:10:00,BURGLARY,UNLAWFUL ENTRY,41.74543147766321,-87.94702003904113
12d7b1c57f,2021-07-09 20:12:00,ASSAULT,SIMPLE,41.797361670341346,-87.57364578148184
e9d3917d53,2017-04-27 13:14:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.952334719032685,-87.85551389364417
ced14fba83,2017-01-02 20:41:00,THEFT,$500 AND UNDER,41.80227767517826,-87.68044825547871
2a9555c23a,2016-11-22 11:12:00,CRIMINAL DAMAGE,TO PROPERTY,41.66548266141171,-87.71632304298981
e304f48aeb,2019-06-07 11:20:00,NARCOTICS,POSS: HEROIN(WHITE),41.90325591751647,-87.84411666764198
905c034a7c,2017-01-26 01:16:00,THEFT,OVER $500,41.8756400869702,-87.84171401297604
5d14668920,2016-04-08 15:14:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.771088538438036,-87.69293592928533
2682987ce6,2020-08-23 18:58:00,ASSAULT,AGGRAVATED,42.00422807313,-87.90140653129217
a82a454c41,2020-03-08 19:43:00,ASSAULT,SIMPLE,41.80454164516225,-87.79145175637558
3eab868614,2023-12-05 03:53:00,CRIMINAL DAMAGE,TO PROPERTY,42.01439368750628,-87.77711170912978
7f41dc36ce,2017-08-22 06:04:00,ASSAULT,SIMPLE,42.02881983310036,-87.50309465885339
1b1b560c3a,2023-05-23 04:47:00,BATTERY,SIMPLE,41.86176180591251,-87.59068286874532
50c78dc31f,2020-06-29 01:57:00,BURGLARY,UNLAWFUL ENTRY,41.65684761576565,-87.75164205191128
707f34d11f,2017-12-02 10:55:00,NARCOTICS,POSS: HEROIN(WHITE),41.89487752213539,-87.5588132000375
411e7fc7b7,2019-02-23 09:05:00,BATTERY,SIMPLE,41.80651137059901,-87.85082470041756
a2c311bbf8,2021-01-26 08:22:00,CRIMINAL DAMAGE,TO PROPERTY,41.941602735138154,-87.92155011377014
6a1db64c66,2017-12-02 05:47:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.630993186687355,-87.61160742277507
9062402643,2023-01-30 07:37:00,ASSAULT,AGGRAVATED,41.96025101960001,-87.88746100965415
d4fde54116,2020-05-09 06:38:00,BURGLARY,FORCIBLE ENTRY,42.0188415215622,-87.88368038884819
c8f8d4c843,2023-04-28 14:24:00,THEFT,$500 AND UNDER,41.92212589882999,-87.8079826666663
97f3da5379,2023-12-05 19:36:00,BURGLARY,FORCIBLE ENTRY,41.614803037749354,-87.60587669556791
6f6a5d2d41,2017-10-07 02:15:00,NARCOTICS,POSS: HEROIN(WHITE),41.84067890142834,-87.58643842411153
c338b9e642,2020-04-22 22:18:00,ASSAULT,SIMPLE,42.0022863082245,-87.7192162369363
94b23143c7,2022-09-23 10:09:00,NARCOTICS,POSS: HEROIN(WHITE),41.635743630046704,-87.6849035576114
c943300117,2023-03-09 00:28:00,ASSAULT,AGGRAVATED,41.92241264028261,-87.6856970972798
95d9ba1725,2017-08-11 14:39:00,BURGLARY,FORCIBLE ENTRY,41.92947743008304,-87.75225633695659
d593ded37a,2019-08-05 23:56:00,THEFT,$500 AND UNDER,41.957110755695034,-87.88363243201276
0bbaa786f3,2018-05-07 13:30:00,NARCOTICS,POSS: HEROIN(WHITE),41.618876176299985,-87.90844191966806
b2076716f9,2020-06-25 03:48:00,THEFT,$500 AND UNDER,41.95748542820291,-87.76849678316518
dc7dd7ff7b,2016-08-07 21:32:00,THEFT,OVER $500,42.04585908364056,-87.7930686027451
b81ba11d85,2021-10-18 02:19:00,ASSAULT,SIMPLE,41.70132366081783,-87.63494825837337
762e55f235,2022-06-23 23:50:00,THEFT,OVER $500,41.91707115018324,-87.62715062781449
4ee911bd42,2020-05-28 12:59:00,NARCOTICS,POSS: HEROIN(WHITE),41.870695282337586,-87.78699058813292
86d3db50f5,2018-08-25 13:37:00,ASSAULT,SIMPLE,41.82071406254579,-87.87414080700175
d4ecd018f6,2017-06-27 02:37:00,BURGLARY,UNLAWFUL ENTRY,41.83660128851416,-87.70703339364734
4515431ecf,2016-10-19 17:48:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.813437912667666,-87.89599984377647
b2941df58f,2017-04-29 22:57:00,NARCOTICS,POSS: HEROIN(WHITE),41.60570327864043,-87.93667364901496
090aade591,2016-11-18 17:37:00,BURGLARY,UNLAWFUL ENTRY,41.95703648029409,-87.68479945029486
56630894f8,2019-08-03 12:22:00,CRIMINAL DAMAGE,TO PROPERTY,41.87001130971467,-87.8996288326627
75730b5633,2019-01-28 15:57:00,ASSAULT,SIMPLE,42.01914054376179,-87.61124901111242
3be93498b7,2021-02-08 22:31:00,BATTERY,SIMPLE,41.800197812758974,-87.50867587991748
7d4aeaa91e,2016-02-07 10:19:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.841376460186254,-87.70658476521888
cf435af2cd,2019-11-27 23:36:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.79562940770617,-87.9088018909757
9efb06b92a,2017-04-16 15:17:00,BATTERY,SIMPLE,41.94825729751604,-87.67713808791854
fe4f5cdccb,2022-04-06 15:36:00,BURGLARY,FORCIBLE ENTRY,41.86615268800457,-87.60050344231043
fba7c96344,2021-07-23 02:32:00,BURGLARY,UNLAWFUL ENTRY,41.78571129812098,-87.8703627552039
09c88679bf,2017-01-18 06:54:00,THEFT,$500 AND UNDER,41.75831491886319,-87.75765035615241
a28e606f73,2018-02-12 16:06:00,BURGLARY,UNLAWFUL ENTRY,41.87926824256785,-87.89211591273117
9459b460f4,2020-06-15 22:02:00,ASSAULT,AGGRAVATED,41.6559575937437,-87.90052653618382
c47145d383,2023-09-30 08:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.874985948225415,-87.59627501479257
05c4cbb70f,2023-07-23 23:21:00,THEFT,OVER $500,41.900819859177965,-87.90538410137572
f9ad6be1ad,2018-07-01 22:05:00,BATTERY,SIMPLE,41.74707052995256,-87.89446674819591
2535c5f8e4,2019-07-06 00:04:00,ASSAULT,AGGRAVATED,41.69026027132075,-87.76246278095476
227a20956b,2019-09-24 05:18:00,THEFT,OVER $500,41.86115603773257,-87.59986963189486
7c2a6f10f7,2021-06-04 10:39:00,THEFT,OVER $500,41.626898665273764,-87.78500211629711
f6d8a60670,2023-03-29 09:08:00,THEFT,OVER $500,41.940811945097565,-87.74319926535087
e2370ee4eb,2019-01-04 23:06:00,CRIMINAL DAMAGE,TO VEHICLE,41.91404753773237,-87.9204856029277
4be9ef55ea,2018-07-22 23:12:00,ASSAULT,AGGRAVATED,41.67538885485326,-87.53623882701474
e79f06b754,2018-12-05 08:40:00,BURGLARY,FORCIBLE ENTRY,41.766897618465265,-87.82755169753327
3992e1f625,2017-04-06 03:55:00,BATTERY,SIMPLE,41.81888295893368,-87.92007477264673
32d54a1be7,2019-05-03 08:11:00,NARCOTICS,POSS: HEROIN(WHITE),41.8559927439297,-87.6679225946325
c2d9c9c41d,2019-04-08 09:32:00,CRIMINAL DAMAGE,TO VEHICLE,41.86974491337446,-87.69827204210165
35c7088cbb,2017-07-27 15:06:00,ASSAULT,AGGRAVATED,41.831215145843906,-87.80424288288998
10713f0291,2017-11-19 01:56:00,ASSAULT,SIMPLE,41.7735228124551,-87.75135798254738
01382bf515,2017-07-13 19:09:00,CRIMINAL DAMAGE,TO PROPERTY,41.998849038944435,-87.86378162054261
d73263a048,2020-08-16 23:00:00,NARCOTICS,POSS: HEROIN(WHITE),41.92356947922063,-87.83511436644893
13e98ce3bb,2016-02-01 20:59:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.99390903922339,-87.92427173469947
eed7655e1c,2023-11-20 13:45:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.8090359420426,-87.79835602878454
db6ac954c6,2022-10-26 23:49:00,CRIMINAL DAMAGE,TO VEHICLE,42.04363952434712,-87.77878978466107
c2652d3562,2017-03-27 06:53:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76970095429358,-87.62110357687185
2f79102fa4,2017-04-29 02:16:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.8049399203662,-87.84951488533693
309bfffa1f,2018-04-23 20:09:00,BURGLARY,UNLAWFUL ENTRY,41.83102683780247,-87.53725289217888
471498afb8,2021-02-23 21:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77061290347612,-87.60627119023238
27e89e6e1d,2017-10-30 11:42:00,ASSAULT,SIMPLE,41.72761949241872,-87.53353495726856
b6eb47f704,2022-02-08 09:22:00,BURGLARY,FORCIBLE ENTRY,41.67653710387432,-87.89597985879664
922390514b,2017-08-20 21:58:00,THEFT,$500 AND UNDER,41.966170686413726,-87.6319588079006
9a246cca02,2022-08-23 18:37:00,THEFT,$500 AND UNDER,41.75147977243086,-87.711040523858
05e419beb8,2021-12-13 00:39:00,CRIMINAL DAMAGE,TO PROPERTY,41.76110260840403,-87.5315221440144
9d12f74c47,2021-07-25 09:47:00,BATTERY,SIMPLE,41.638371331054735,-87.93701114487615
5c49852405,2020-01-23 02:04:00,BURGLARY,FORCIBLE ENTRY,41.96612398767098,-87.94998435617424
f4f993a262,2020-01-23 02:41:00,BURGLARY,UNLAWFUL ENTRY,41.78202648606212,-87.51486601889414
449bffd6f6,2019-11-12 21:44:00,CRIMINAL DAMAGE,TO VEHICLE,41.67604401532306,-87.84563395030493
385694229f,2023-10-09 16:52:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.63986897137413,-87.75923400149901
d03fec6615,2020-02-28 02:41:00,THEFT,$500 AND UNDER,41.65446478615781,-87.73388918582955
0bd1048f9c,2017-06-20 18:50:00,BATTERY,SIMPLE,41.600098661922495,-87.8289838586509
65e159ea26,2022-10-02 14:02:00,ASSAULT,AGGRAVATED,41.75461514028844,-87.58494005617352
8d71efd8ca,2018-03-05 08:14:00,CRIMINAL DAMAGE,TO PROPERTY,41.908903921937764,-87.53291254429095
02c7dec9e5,2020-05-30 06:05:00,BURGLARY,FORCIBLE ENTRY,41.90492132627642,-87.77776460721446
5567653245,2018-10-30 04:23:00,THEFT,$500 AND UNDER,41.994267014669994,-87.85294304190849
a7caa4f6d1,2023-02-07 00:12:00,THEFT,$500 AND UNDER,41.62283496447555,-87.64972187524587
10eaa2b2a8,2022-02-14 00:26:00,CRIMINAL DAMAGE,TO VEHICLE,41.891081888206585,-87.92767074738279
c2f65946af,2022-05-25 03:31:00,BURGLARY,FORCIBLE ENTRY,41.829022576181266,-87.71794509408863
10f022ac81,2016-07-31 09:16:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.894194247906334,-87.78293999855808
b07ddbc794,2017-07-02 12:37:00,ASSAULT,AGGRAVATED,41.737017294774624,-87.66598444154602
6ca6de122d,2016-03-27 02:04:00,THEFT,OVER $500,41.725308754324026,-87.59382085354001
2bb6e900d7,2016-08-09 23:13:00,ASSAULT,SIMPLE,41.70121048352812,-87.93669138594129
a38e849473,2016-10-19 12:57:00,CRIMINAL DAMAGE,TO VEHICLE,41.60415182923726,-87.77460967157704
757078ae72,2018-01-17 17:31:00,THEFT,$500 AND UNDER,41.963008219311185,-87.77875969032908
5ff0342f2c,2022-07-25 06:38:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.884843225995894,-87.79788859483453
beeb307489,2018-09-10 21:57:00,NARCOTICS,POSS: HEROIN(WHITE),41.65529377525048,-87.80174707952307
1a41e703cc,2023-08-13 18:43:00,CRIMINAL DAMAGE,TO VEHICLE,41.89064202719453,-87.62621046210862
217d634efa,2021-09-09 07:20:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.78491552298352,-87.80813634722298
50e1bb5440,2022-11-14 23:54:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.94767001275754,-87.94840755378856
de50bac696,2022-12-30 21:56:00,THEFT,$500 AND UNDER,41.657279041015286,-87.5482800816867
1fedcbd724,2019-02-10 23:40:00,THEFT,OVER $500,41.99686992885629,-87.63202536126528
0124838478,2016-05-26 16:48:00,THEFT,OVER $500,41.850409702975575,-87.91076385616964
c29fe538a1,2016-11-09 20:38:00,CRIMINAL DAMAGE,TO PROPERTY,41.734401909550265,-87.62412343806598
c3ece9095b,2021-11-04 22:25:00,BURGLARY,FORCIBLE ENTRY,41.60799917936019,-87.84107853274955
33e1f26b4c,2017-12-22 23:34:00,CRIMINAL DAMAGE,TO PROPERTY,41.90653563212444,-87.78097489064305
